city,state_name,county_name
Ethel,Mississippi,Attala
Hartline,Washington,Grant
Lawrence,Nebraska,Nuckolls
Payne Gap,Kentucky,Letcher
Anawalt,West Virginia,McDowell
Shumway,Illinois,Effingham
Byars,Oklahoma,McClain
Sheyenne,North Dakota,Eddy
Burdette,Arkansas,Mississippi
Allerton,Illinois,Vermilion
Groveland,Indiana,Putnam
Crescent Springs,Oklahoma,Logan
College Springs,Iowa,Page
Tuleta,Texas,Bee
Mexican Colony,California,Kern
Rio,Louisiana,Washington
Crenshaw,Pennsylvania,Jefferson
Redding Center,Connecticut,Western Connecticut
Smarr,Georgia,Monroe
Dacusville,South Carolina,Pickens
Brothertown,Wisconsin,Calumet
Barnard,Missouri,Nodaway
Ursina,Pennsylvania,Somerset
Little Meadows,Pennsylvania,Susquehanna
North Cleveland,Texas,Liberty
Pulaski,Georgia,Candler
Fordville,North Dakota,Walsh
Farrell,Mississippi,Coahoma
Randolph,Tennessee,Tipton
Waco,North Carolina,Cleveland
Bryce Canyon City,Utah,Garfield
Frannie,Wyoming,Big Horn
Arkdale,Wisconsin,Adams
Thousand Island Park,New York,Jefferson
Robeson Extension,Pennsylvania,Blair
Roosevelt,Oklahoma,Kiowa
Manville,Wyoming,Niobrara
Wyatt,Indiana,St. Joseph
Wolf Summit,West Virginia,Harrison
Glen Aubrey,New York,Broome
Ensenada,New Mexico,Rio Arriba
Goodsprings,Nevada,Clark
Banks Lake South,Washington,Grant
Flat Rock,Indiana,Shelby
Zephyr,Texas,Brown
Rocheport,Missouri,Boone
York,Montana,Lewis and Clark
Dillsboro,North Carolina,Jackson
Heflin,Louisiana,Webster
Davenport,North Dakota,Cass
Chunky,Mississippi,Newton
Chester,South Dakota,Lake
Clayton,Michigan,Lenawee
New Leipzig,North Dakota,Grant
Conesville,Ohio,Coshocton
Thedford,Nebraska,Thomas
Naylor,Georgia,Lowndes
Edinburg,North Dakota,Walsh
Chuichu,Arizona,Pinal
Goldsmith,Texas,Ector
Chatfield,Ohio,Crawford
Lakeline,Ohio,Lake
Richey,Montana,Dawson
Gratiot,Wisconsin,Lafayette
Hobgood,North Carolina,Halifax
Spring Lake,Indiana,Hancock
Bandana,Kentucky,Ballard
Neibert,West Virginia,Logan
Hissop,Alabama,Coosa
Greasy,Oklahoma,Adair
Rockland,Idaho,Power
Uriah,Alabama,Monroe
Prairie Home,Missouri,Cooper
Napoleon,Missouri,Lafayette
Dennison,Minnesota,Goodhue
Curryville,Missouri,Pike
Dundee,Iowa,Delaware
Halibut Cove,Alaska,Kenai Peninsula
Albion,California,Mendocino
Blunt,South Dakota,Hughes
Leland,Iowa,Winnebago
Glenfield,Pennsylvania,Allegheny
Ten Sleep,Wyoming,Washakie
Palco,Kansas,Rooks
Neches,Texas,Anderson
Force,Pennsylvania,Elk
Prompton,Pennsylvania,Wayne
Cleveland,Illinois,Henry
Anderson,Texas,Grimes
River Bottom,Oklahoma,Muskogee
Twin Oaks,Oklahoma,Delaware
Moonshine,Louisiana,St. James
South Acomita Village,New Mexico,Cibola
New Deal,Tennessee,Sumner
Superior,Wyoming,Sweetwater
Glidden,Wisconsin,Ashland
Arroyo Hondo,New Mexico,Santa Fe
Cloud Lake,Florida,Palm Beach
Broughton,Illinois,Hamilton
Bulpitt,Illinois,Christian
Chunchula,Alabama,Mobile
Ashton,Nebraska,Sherman
Shoal Creek Estates,Missouri,Newton
Nettle Lake,Ohio,Williams
Emmett,Michigan,St. Clair
South Komelik,Arizona,Pima
Parnell,Missouri,Nodaway
Milroy,Minnesota,Redwood
Amargosa,Texas,Jim Wells
Lawrence,Illinois,McHenry
Edgar Springs,Missouri,Phelps
Buffalo,North Dakota,Cass
Sierra City,California,Sierra
Sherwood,North Dakota,Renville
Cuba,Kansas,Republic
Cushing,Iowa,Woodbury
Flensburg,Minnesota,Morrison
Charlos Heights,Montana,Ravalli
Morrill,Kansas,Brown
Boligee,Alabama,Greene
Le Roy,Michigan,Osceola
Wayton,Arkansas,Newton
Dannebrog,Nebraska,Howard
Powellville,Maryland,Wicomico
San Carlos I,Texas,Webb
Midland,Virginia,Fauquier
Cibola,Arizona,La Paz
Rhame,North Dakota,Bowman
Plainville,Illinois,Adams
Crouch,Idaho,Boise
Funk,Nebraska,Phelps
Allen,Michigan,Hillsdale
Seboyeta,New Mexico,Cibola
Patch Grove,Wisconsin,Grant
Braggs,Oklahoma,Muskogee
Glen Hope,Pennsylvania,Clearfield
South English,Iowa,Keokuk
Coxton,Kentucky,Harlan
Wynot,Nebraska,Cedar
Cedar Crest,Oklahoma,Mayes
Daggett,Michigan,Menominee
Northrop,Minnesota,Martin
Ivesdale,Illinois,Champaign
Soper,Oklahoma,Choctaw
Riverview Colony,Montana,Liberty
Magnolia,Illinois,Putnam
Overland,Nebraska,Hamilton
Union Dale,Pennsylvania,Susquehanna
Sparta,Kentucky,Gallatin
Dudley,Pennsylvania,Huntingdon
Scott,Ohio,Van Wert
Rogersville,Pennsylvania,Greene
Pindall,Arkansas,Searcy
Summit,Oregon,Benton
Trinway,Ohio,Muskingum
Crescent Bar,Washington,Grant
East Rocky Hill,New Jersey,Somerset
Star City,Indiana,Pulaski
Bassfield,Mississippi,Jefferson Davis
Oswego,South Carolina,Sumter
Belgrade,Nebraska,Nance
Boardman,North Carolina,Columbus
Collins,Wisconsin,Manitowoc
Marlboro,Ohio,Stark
Bishop Hills,Texas,Potter
Elgin,Pennsylvania,Erie
Searles,Minnesota,Brown
Mirando City,Texas,Webb
Shungnak,Alaska,Northwest Arctic
Tipton,Kansas,Mitchell
Sunizona,Arizona,Cochise
Westgate,Iowa,Fayette
Sorrento,Florida,Lake
Rio Chiquito,New Mexico,Santa Fe
Deer Creek,Indiana,Carroll
Kappa,Illinois,Woodford
Cheraw,Colorado,Otero
Mitchell,Oregon,Wheeler
Conception Junction,Missouri,Nodaway
Yale,South Dakota,Beadle
Swan Lake,New York,Sullivan
Campbell's Island,Illinois,Rock Island
Koshkonong,Missouri,Oregon
Nerstrand,Minnesota,Rice
Harpers Ferry,Iowa,Allamakee
Straughn,Indiana,Henry
Brant Lake South,South Dakota,Lake
St. Mary,Kentucky,Marion
Ocoee,Tennessee,Polk
White Branch,Missouri,Benton
Lake Tekakwitha,Missouri,Jefferson
Kit Carson,Colorado,Cheyenne
Mossville,Illinois,Peoria
Cisco,Illinois,Piatt
Rio,Illinois,Knox
Delmita,Texas,Starr
Center,Nebraska,Knox
Woodville,Georgia,Greene
La Presa,Texas,Webb
Paton,Iowa,Greene
Deer Park,Wisconsin,St. Croix
Ore Hill,Pennsylvania,Blair
New Schaefferstown,Pennsylvania,Berks
Zapata Ranch,Texas,Willacy
East Shore,California,Plumas
Highwood,Montana,Chouteau
Tarlton,Ohio,Pickaway
Rowan,Iowa,Wright
Twining,Michigan,Arenac
Glacier View,Alaska,Matanuska-Susitna
Honey Hill,Oklahoma,Adair
Long Creek,North Carolina,Pender
Sawyerville,Illinois,Macoupin
New Canton,Illinois,Pike
Monetta,South Carolina,Saluda
Smithland,Kentucky,Livingston
Preston,Nevada,White Pine
Hurdland,Missouri,Knox
Rosedale,New Mexico,Grant
Bayou Corne,Louisiana,Assumption
Abney Crossroads,South Carolina,Kershaw
West Glacier,Montana,Flathead
Williams,Indiana,Lawrence
Orient,Ohio,Pickaway
Saint Mary,Montana,Glacier
Crabtree,Pennsylvania,Westmoreland
Casanova,Pennsylvania,Centre
Blain City,Pennsylvania,Clearfield
Briceville,Tennessee,Anderson
Alligator,Mississippi,Bolivar
June Lake,California,Mono
Wolcott,Vermont,Lamoille
Randall,Kansas,Jewell
Abington,Indiana,Wayne
Summit,Utah,Iron
Tetlin,Alaska,Southeast Fairbanks
Verdon,Nebraska,Richardson
Onycha,Alabama,Covington
Salem,South Carolina,Oconee
South Haven,Minnesota,Wright
Aguila,Arizona,Maricopa
Pittsburg,Indiana,Carroll
Valley Home,California,Stanislaus
Aristes,Pennsylvania,Columbia
Country Club Heights,Indiana,Madison
Elliston,Montana,Powell
Jet,Oklahoma,Alfalfa
Princeton,Kansas,Franklin
Bartow,Georgia,Jefferson
Bridgeport,New Jersey,Gloucester
Barrera,Texas,Starr
Everglades,Florida,Collier
Nanwalek,Alaska,Kenai Peninsula
Paradise Valley,Nevada,Humboldt
New Baltimore,New York,Greene
Barnesville,Maryland,Montgomery
Owendale,Michigan,Huron
Dry Creek,Oklahoma,Cherokee
Schneider,Indiana,Lake
Defiance,Iowa,Shelby
Frederika,Iowa,Bremer
Newport Center,Vermont,Orleans
Cainsville,Missouri,Harrison
Diamond Bluff,Wisconsin,Pierce
Nesbitt,Texas,Harrison
Rippey,Iowa,Greene
Modale,Iowa,Harrison
Northport,Washington,Stevens
Gilliam,Missouri,Saline
Seldovia Village,Alaska,Kenai Peninsula
Manuel Garcia,Texas,Starr
Iona,Minnesota,Murray
Flasher,North Dakota,Morton
Jamestown,Kansas,Cloud
Juliustown,New Jersey,Burlington
Bradley,South Carolina,Greenwood
Rockport,Kentucky,Ohio
Landingville,Pennsylvania,Schuylkill
Millerton,Oklahoma,McCurtain
Winifred,Montana,Fergus
Indianola,Illinois,Vermilion
Meadow Grove,Nebraska,Madison
Wakarusa,Kansas,Shawnee
Mizpah,New Jersey,Atlantic
Dames Quarter,Maryland,Somerset
Emerald Beach,Missouri,Barry
Silver Plume,Colorado,Clear Creek
New Lebanon,Indiana,Sullivan
Knottsville,Kentucky,Daviess
Wadena,Iowa,Fayette
Coral,Pennsylvania,Indiana
Eden,South Dakota,Marshall
Dilley,Oregon,Washington
Harding-Birch Lakes,Alaska,Fairbanks North Star
Mesic,North Carolina,Pamlico
Tulare,South Dakota,Spink
Bemus Point,New York,Chautauqua
Vance,South Carolina,Orangeburg
Conception,Missouri,Nodaway
Sebastopol,Mississippi,Scott
Zoar,Ohio,Tuscarawas
Broadwell,Illinois,Logan
Kingston,Minnesota,Meeker
Bentonville,Ohio,Adams
Marcus,Washington,Stevens
Dennis,Oklahoma,Delaware
Elmo,Missouri,Nodaway
Wamsutter,Wyoming,Sweetwater
West Leipsic,Ohio,Putnam
Center Ridge,Arkansas,Conway
Sand Pillow,Wisconsin,Jackson
Fleischmanns,New York,Delaware
Henderson,Iowa,Mills
Coahoma,Mississippi,Coahoma
Echo,Minnesota,Yellow Medicine
Deering,Alaska,Northwest Arctic
Hankins,New York,Sullivan
Iroquois,Illinois,Iroquois
Canaan,Indiana,Jefferson
Mayersville,Mississippi,Issaquena
Norton,West Virginia,Randolph
Mountain Meadows,Colorado,Boulder
Little York,Indiana,Washington
Golovin,Alaska,Nome
Hamilton,Kansas,Greenwood
Creswell,North Carolina,Washington
Manley,Nebraska,Cass
Clay Springs,Arizona,Navajo
Bonney,Texas,Brazoria
Farmington,Kentucky,Graves
Fairview,Kentucky,Christian
Brookville,Kansas,Saline
Tamaha,Oklahoma,Haskell
Pine Flat,California,Tulare
Berrydale,Florida,Santa Rosa
Horse Creek,South Dakota,Mellette
Rhododendron,Oregon,Clackamas
Fly Creek,New York,Otsego
Dewy Rose,Georgia,Elbert
Mendon,Missouri,Chariton
North Henderson,Illinois,Mercer
Westboro,Wisconsin,Taylor
West Sunbury,Pennsylvania,Butler
Elizabeth,Mississippi,Washington
Weinert,Texas,Haskell
Decker,Indiana,Knox
White Lake,Wisconsin,Langlade
Lincolnville,Kansas,Marion
Farner,Tennessee,Polk
Vandemere,North Carolina,Pamlico
Hathaway Pines,California,Calaveras
Flor del Rio,Texas,Starr
Fitzhugh,Oklahoma,Pontotoc
Harvey,Iowa,Marion
Moore,Montana,Fergus
Whitmore,California,Shasta
Hambleton,West Virginia,Tucker
Bowles,California,Fresno
Westdale,Texas,Jim Wells
Hecla,South Dakota,Brown
Saint Anthony,Indiana,Dubois
Monson,California,Tulare
Wellington,Illinois,Iroquois
Fairview Beach,Virginia,King George
Huckabay,Texas,Erath
Campo Verde,Texas,Starr
Cats Bridge,Virginia,Accomack
Hartstown,Pennsylvania,Crawford
Gibson Flats,Montana,Cascade
Blackwater,Missouri,Cooper
Summitville,Ohio,Columbiana
Tenstrike,Minnesota,Beltrami
Rockville,Missouri,Bates
Chula Vista,Texas,Cameron
Eureka,North Carolina,Wayne
Haywood City,Missouri,Scott
Hanksville,Utah,Wayne
Woodloch,Texas,Montgomery
Melvin,Michigan,Sanilac
Barclay,Maryland,Queen Anne's
Alvord,Iowa,Lyon
Newry,Pennsylvania,Blair
Old River,California,Kern
Jackson Springs,North Carolina,Moore
Kennedyville,Maryland,Kent
Brandonville,Pennsylvania,Schuylkill
El Moro,Colorado,Las Animas
Russian Mission,Alaska,Kusilvak
Fowlerton,Indiana,Grant
Burlington,Oklahoma,Alfalfa
Mass City,Michigan,Ontonagon
Maysville,Iowa,Scott
Lolita,Texas,Jackson
Yeoman,Indiana,Carroll
Northway,Alaska,Southeast Fairbanks
Bryceland,Louisiana,Bienville
Lebeau,Louisiana,St. Landry
Conconully,Washington,Okanogan
Gwynneville,Indiana,Shelby
Arkabutla,Mississippi,Tate
Jamaica,Iowa,Guthrie
Middle Village,Wisconsin,Menominee
Vickery,Ohio,Sandusky
Baskerville,Virginia,Mecklenburg
Norcatur,Kansas,Decatur
Wing,North Dakota,Burleigh
Nikolaevsk,Alaska,Kenai Peninsula
Bremen,Kansas,Marshall
Stoy,Illinois,Crawford
Highland Park,Florida,Polk
Ambler,Alaska,Northwest Arctic
Gu Oidak,Arizona,Pima
Lucan,Minnesota,Redwood
Garretts Mill,Maryland,Washington
Letona,Arkansas,White
Blue Ridge,Indiana,Shelby
Shubert,Nebraska,Richardson
Exeland,Wisconsin,Sawyer
Cassel,California,Shasta
Jeffers Gardens,Oregon,Clatsop
Deer Creek,Arizona,Gila
Goodville,Pennsylvania,Lancaster
Eldred,New York,Sullivan
Bison,Kansas,Rush
Brookfield Center,Connecticut,Western Connecticut
Lime Ridge,Wisconsin,Sauk
Hordville,Nebraska,Hamilton
Matthews,Georgia,Jefferson
Ames,Oklahoma,Major
Cincinnati,Iowa,Appanoose
Fairport,Iowa,Muscatine
Day,Florida,Lafayette
Thawville,Illinois,Iroquois
Red Rock,Oklahoma,Noble
Plattville,Illinois,Kendall
Chugwater,Wyoming,Platte
Okabena,Minnesota,Jackson
Tuckahoe,New Jersey,Cape May
Monterey,Virginia,Highland
Gakona,Alaska,Copper River
Barkeyville,Pennsylvania,Venango
Laclede,Idaho,Bonner
Moose Run,Pennsylvania,Centre
Portsmouth,Iowa,Shelby
Glen White,West Virginia,Raleigh
White Signal,New Mexico,Grant
Rocky Comfort,Missouri,McDonald
Viola,Kansas,Sedgwick
Four Bears Village,North Dakota,McKenzie
Wren,Ohio,Van Wert
Chester,Texas,Tyler
Gifford,South Carolina,Hampton
Troutdale,Virginia,Grayson
Sheffield,Vermont,Caledonia
Dodgingtown,Connecticut,Western Connecticut
Craigville,Indiana,Wells
Salamonia,Indiana,Jay
Hardwick,Minnesota,Rock
Orwin,Pennsylvania,Schuylkill
Pease,Minnesota,Mille Lacs
Liberty,Oklahoma,Sequoyah
Rake,Iowa,Winnebago
Allensville,Kentucky,Todd
Bosworth,Missouri,Carroll
Comfort,West Virginia,Boone
Loch Arbour,New Jersey,Monmouth
Marble Rock,Iowa,Floyd
Pryorsburg,Kentucky,Graves
Dime Box,Texas,Lee
Pine Level,Florida,Santa Rosa
Lenora,Kansas,Norton
Sand Point,Oklahoma,Bryan
Good Hope,Ohio,Fayette
Rembert,South Carolina,Sumter
Marathon,Iowa,Buena Vista
Daviston,Alabama,Tallapoosa
Johnson Village,Colorado,Chaffee
Stoney Point,Oklahoma,Sequoyah
Crowley,Colorado,Crowley
Utica,Missouri,Livingston
Leeds,New York,Greene
East Glacier Park Village,Montana,Glacier
Bridgeville,New Jersey,Warren
Avery,California,Calaveras
Carney,Michigan,Menominee
Arroyo Hondo,New Mexico,Taos
Stokes,North Carolina,Pitt
New Paris,Pennsylvania,Bedford
Vinegar Bend,Alabama,Washington
Dryville,Pennsylvania,Berks
Albin,Wyoming,Laramie
Gantt,Alabama,Covington
Elko,South Carolina,Barnwell
Valley Springs,Arkansas,Boone
Monument,Oregon,Grant
Kelleys Island,Ohio,Erie
Weldon Spring Heights,Missouri,St. Charles
Pringle,South Dakota,Custer
Sallis,Mississippi,Attala
Marenisco,Michigan,Gogebic
South Ilion,New York,Herkimer
Smartsville,California,Yuba
Lewellen,Nebraska,Garden
Mellott,Indiana,Fountain
Denton,Montana,Fergus
McIntosh,Alabama,Washington
Salton Sea Beach,California,Imperial
Gotham,Wisconsin,Richland
Bivins,Texas,Cass
Brandywine,West Virginia,Pendleton
West Canaveral Groves,Florida,Brevard
San Isidro,Texas,Starr
Callaway,Minnesota,Becker
Perla,Arkansas,Hot Spring
Waresboro,Georgia,Ware
Plaucheville,Louisiana,Avoyelles
Rochester,Kentucky,Butler
Thurman,Iowa,Fremont
Harrisville,Ohio,Harrison
Moscow,Kansas,Stevens
Napeague,New York,Suffolk
Palo Pinto,Texas,Palo Pinto
White Heath,Illinois,Piatt
Nelsonville,Wisconsin,Portage
Spruce Pine,Alabama,Franklin
Rye,Arkansas,Cleveland
Fredonia,Arkansas,Prairie
Deep River,Washington,Wahkiakum
Clarksville,Pennsylvania,Greene
Mount Gretna,Pennsylvania,Lebanon
Locust Gap,Pennsylvania,Northumberland
Trego-Rohrersville Station,Maryland,Washington
Mendes,Georgia,Tattnall
Heislerville,New Jersey,Cumberland
New Boston,New Hampshire,Hillsborough
Kingston,Illinois,Adams
Lake Bruce,Indiana,Fulton
Watts,Oklahoma,Adair
New Providence,Iowa,Hardin
Linn Creek,Missouri,Camden
Reliance,South Dakota,Lyman
Dunreith,Indiana,Henry
Carmine,Texas,Fayette
Sandy Hook,Maryland,Washington
Delmont,South Dakota,Douglas
Blyn,Washington,Clallam
Woodstock,Minnesota,Pipestone
Millersburg,Michigan,Presque Isle
Bobtown,Virginia,Accomack
Mount Clifton,Virginia,Shenandoah
Harrison,Nebraska,Sioux
Bradford,Iowa,Franklin
Creston,Washington,Lincoln
Sulphur Springs,Ohio,Crawford
Michigamme,Michigan,Marquette
Gerton,North Carolina,Henderson
Crellin,Maryland,Garrett
Alpine Village,California,Alpine
Serena,Illinois,LaSalle
Meno,Oklahoma,Major
Doylestown,Wisconsin,Columbia
Belsano,Pennsylvania,Cambria
Plato,Missouri,Texas
Shelly,Minnesota,Norman
Wilson,Wisconsin,St. Croix
McGrath,Alaska,Yukon-Koyukuk
Nichols,South Carolina,Marion
Campbell,Minnesota,Wilkin
Ford,Kansas,Ford
Homewood Canyon,California,Inyo
Hillsdale,Indiana,Vermillion
Page,West Virginia,Fayette
Keller,Washington,Ferry
Cloud Creek,Oklahoma,Delaware
Elk Garden,West Virginia,Mineral
Severn,North Carolina,Northampton
Penfield,Illinois,Champaign
Belfonte,Oklahoma,Sequoyah
Grant,Oklahoma,Choctaw
Reading,Kansas,Lyon
Kermit,West Virginia,Mingo
Willapa,Washington,Pacific
Dennis,Kansas,Labette
Power,Montana,Teton
Vermilion,Illinois,Edgar
Friesville,Pennsylvania,Blair
Centerville,Arkansas,Yell
Du Pont,Georgia,Clinch
Hatfield,Wisconsin,Jackson
Dwight,Kansas,Morris
Powhatan,Arkansas,Lawrence
Marshallville,New Jersey,Cape May
West Middleton,Indiana,Howard
Port Costa,California,Contra Costa
New Athens,Ohio,Harrison
Elgin,Tennessee,Scott
Elrosa,Minnesota,Stearns
Humptulips,Washington,Grays Harbor
Leonard,Oklahoma,Tulsa
Morristown,Arizona,Maricopa
Kingston Mines,Illinois,Peoria
Baumstown,Pennsylvania,Berks
Ackermanville,Pennsylvania,Northampton
Leiters Ford,Indiana,Fulton
Cherokee Strip,California,Kern
Unionville,Pennsylvania,Beaver
Harrison Lake,Indiana,Bartholomew
Barstow,Texas,Ward
Frank,West Virginia,Pocahontas
Des Arc,Missouri,Iron
Carter,Oklahoma,Beckham
Plato,Minnesota,McLeod
Dorrance,Kansas,Russell
Miramiguoa Park,Missouri,Franklin
Yoder,Wyoming,Goshen
Prestonville,Kentucky,Carroll
Martell,California,Amador
Goodmanville,California,Kern
Dawson,Nebraska,Richardson
Taylor,North Dakota,Stark
Cable,Wisconsin,Bayfield
Killona,Louisiana,St. Charles
Fort Bridger,Wyoming,Uinta
Wyaconda,Missouri,Clark
Delta,Louisiana,Madison
Westernville,New York,Oneida
Paxtonville,Pennsylvania,Snyder
Lake Tomahawk,Wisconsin,Oneida
Cranberry Lake,New York,St. Lawrence
Blodgett Mills,New York,Cortland
Noxon,Montana,Sanders
Regino Ramirez,Texas,Starr
New Pine Creek,Oregon,Lake
Lamb,Indiana,Switzerland
Ross,Texas,McLennan
Graceham,Maryland,Frederick
Saint Joseph,Kentucky,Daviess
South Frydek,Texas,Austin
Waterloo,South Carolina,Laurens
Rockfield,Indiana,Carroll
Tomales,California,Marin
Preston,Oklahoma,Okmulgee
Calvin,Louisiana,Winn
Sylvester,West Virginia,Boone
Karns City,Pennsylvania,Butler
Glenview Manor,Kentucky,Jefferson
Kitzmiller,Maryland,Garrett
Ferryville,Wisconsin,Crawford
West,Mississippi,Holmes
Harmon,North Dakota,Morton
Wessington,South Dakota,Beadle
Maple City,Michigan,Leelanau
Virden,New Mexico,Hidalgo
Rockholds,Kentucky,Whitley
Moran,Texas,Shackelford
Wilsey,Kansas,Morris
Wildwood,Indiana,Steuben
Lidderdale,Iowa,Carroll
Gallatin River Ranch,Montana,Gallatin
Cold Brook,New York,Herkimer
Macedonia,Iowa,Pottawattamie
Reeds,Missouri,Jasper
Vilas,Colorado,Baca
Courtland,Kansas,Republic
Apple Valley,North Dakota,Burleigh
Deer Island,Oregon,Columbia
Animas,New Mexico,Hidalgo
Sammons Point,Illinois,Kankakee
Chapman,Pennsylvania,Northampton
Aplin,Arkansas,Perry
Burgoon,Ohio,Sandusky
Harris,Iowa,Osceola
Henlopen Acres,Delaware,Sussex
Locustdale,Pennsylvania,Columbia
Belspring,Virginia,Pulaski
Hazelton,North Dakota,Emmons
Magnolia,Minnesota,Rock
Cooksville,Illinois,McLean
Siglerville,Pennsylvania,Mifflin
Yonah,Georgia,White
Tyro,Kansas,Montgomery
Butlerville,Ohio,Warren
Siasconset,Massachusetts,Nantucket
Katherine,Arizona,Mohave
Stamford,Nebraska,Harlan
Beclabito,New Mexico,San Juan
Elberta,Pennsylvania,Blair
Waco,Missouri,Jasper
Fort Shaw,Montana,Cascade
Ronks,Pennsylvania,Lancaster
Wever,Iowa,Lee
Sumpter,Oregon,Baker
Harrietta,Michigan,Wexford
Llewellyn,Pennsylvania,Schuylkill
McDonald,Kansas,Rawlins
Watson,Arkansas,Desha
Hendrum,Minnesota,Norman
Grays River,Washington,Wahkiakum
Selfridge,North Dakota,Sioux
Baring,Washington,King
Sehili,Arizona,Apache
Pickrell,Nebraska,Gage
Bailey,Texas,Fannin
Geuda Springs,Kansas,Sumner
Porter,Minnesota,Yellow Medicine
Sundown,Missouri,Ozark
Samburg,Tennessee,Obion
Bellamy,Alabama,Sumter
Elgin,Arizona,Santa Cruz
Aripeka,Florida,Pasco
Grangeville,California,Kings
Minto,Alaska,Yukon-Koyukuk
Medicine Lake,Montana,Sheridan
Gillham,Arkansas,Sevier
Maysville,Colorado,Chaffee
Dixon,Iowa,Scott
Homer,Indiana,Rush
Witherbee,New York,Essex
Montrose,Arkansas,Ashley
Beaver Dam,Indiana,Kosciusko
Richland Springs,Texas,San Saba
Trimountain,Michigan,Houghton
Rutland,Illinois,LaSalle
Lake Lindsey,Florida,Hernando
Box Springs,Georgia,Talbot
Coleta,Illinois,Whiteside
Amesville,Ohio,Athens
Westside,California,Fresno
Spreckels,California,Monterey
Cape Meares,Oregon,Tillamook
Dunnell,Minnesota,Martin
Wentworth,South Dakota,Lake
Falmouth,Michigan,Missaukee
Marquand,Missouri,Madison
Homer,Minnesota,Winona
Stuart,Oklahoma,Hughes
Dayville,Oregon,Grant
Mears,Michigan,Oceana
Myers Flat,California,Humboldt
Lehigh,Kansas,Marion
Watson,Minnesota,Chippewa
Jakin,Georgia,Early
Fulton,Michigan,Keweenaw
Sweden Valley,Pennsylvania,Potter
Oakdale,Tennessee,Morgan
Prairietown,Illinois,Madison
Pine Glen,Pennsylvania,Centre
Jakes Corner,Arizona,Gila
Mitchell,Georgia,Glascock
